time,Unnamed: 0,danmu_y
590.894,2216,0.736564724
590.939,2508,0.473767218
590.947,1988,0.473767218
590.977,2806,0.473767218
590.986,2017,0.473767218
591.009,2295,0.473767218
591.019,2183,0.473767218
591.02,1215,0.473767218
591.06,2552,0.473767218
591.076,2332,0.473767218
591.119,2140,0.473767218
591.123,1229,0.473767218
591.135,1110,0.473767218
591.162,1235,0.473767218
591.191,2629,0.473767218
591.207,1273,0.473767218
591.218,2126,0.473767218
591.222,940,0.473767218
591.239,988,0.473767218
591.243,1014,0.473767218
591.259,2762,0.473767218
591.262,2709,0.473767218
591.277,1719,0.473767218
591.285,1029,0.473767218
591.337,1550,0.473767218
591.339,2652,0.473767218
591.367,2245,0.473767218
591.37,2535,0.473767218
591.379,1973,0.473767218
591.443,1982,0.473767218
591.499,1080,0.473767218
591.501,1287,0.473767218
591.51,2789,0.473767218
591.512,991,0.473767218
591.579,968,0.473767218
591.589,2101,0.473767218
591.599,1126,0.447678459
591.602,1283,0.473767218
591.619,2923,0.473767218
591.641,1567,0.473767218
591.662,2514,0.733747587
591.665,1039,0.473767218
591.666,2942,0.473767218
591.709,2116,0.473767218
591.723,1777,0.473767218
591.759,2644,0.473767218
591.779,2048,0.473767218
591.82,2415,0.473767218
591.851,943,0.473767218
591.871,1710,0.473767218
591.874,1684,0.473767218
591.879,2124,0.924246315
591.883,932,0.473767218
591.887,1028,0.473767218
591.889,2994,0.473767218
591.914,1266,0.473767218
591.94,820,0.777263849
591.989,2848,0.843695179
592.019,1312,0.473767218
592.026,2417,0.473767218
592.032,1627,0.473767218
592.034,2455,0.473767218
592.056,1174,0.473767218
592.07,2470,0.473767218
592.139,1629,0.473767218
592.148,2530,0.473767218
592.161,1891,0.473767218
592.176,1706,0.473767218
592.188,1446,0.473767218
592.189,1766,0.473767218
592.213,2632,0.473767218
592.216,931,0.473767218
592.248,2431,0.473767218
592.259,2319,0.473767218
592.266,2403,0.473767218
592.337,1105,0.473767218
592.379,1922,0.473767218
592.402,2618,0.473767218
592.416,1747,0.473767218
592.419,1239,0.473767218
592.428,2699,0.473767218
592.445,1405,0.473767218
592.459,2527,0.473767218
592.478,1741,0.473767218
592.489,1187,0.473767218
592.502,2944,0.473767218
592.534,2181,0.473767218
592.546,1193,0.473767218
592.601,2401,0.473767218
592.609,2110,0.473767218
592.618,1150,0.473767218
592.625,1664,0.473767218
592.675,1212,0.473767218
592.7,1196,0.473767218
592.716,2964,0.473767218
592.779,2547,0.473767218
592.859,1734,0.473767218
592.899,1241,0.473767218
592.941,2776,0.473767218
592.946,969,0.473767218
592.957,2120,0.473767218
593.001,2662,0.473767218
593.011,2571,0.473767218
593.019,1042,0.473767218
593.02,1652,0.473767218
593.059,2117,0.473767218
593.065,2982,0.473767218
593.082,2757,0.473767218
593.107,1054,0.473767218
593.123,1367,0.473767218
593.125,1007,0.473767218
593.159,2150,0.473767218
593.195,2587,0.473767218
593.199,1929,0.473767218
593.235,1334,0.473767218
593.266,1315,0.473767218
593.291,1399,0.473767218
593.301,2063,0.473767218
593.311,2731,0.473767218
593.354,2399,0.473767218
593.367,1424,0.473767218
593.407,1402,0.473767218
593.414,1818,0.473767218
593.419,1085,0.473767218
593.425,1549,0.473767218
593.454,2352,0.473767218
593.507,972,0.473767218
593.557,2378,0.473767218
593.559,2938,0.473767218
593.579,1906,0.473767218
593.593,2600,0.473767218
593.639,1342,0.473767218
593.652,2529,0.473767218
593.659,2042,0.473767218
593.665,1444,0.473767218
593.738,2704,0.62962963
593.857,2558,0.473767218
593.859,1434,0.473767218
593.875,1909,0.473767218
593.887,2826,0.473767218
593.893,1197,0.473767218
593.926,2423,0.473767218
593.994,1616,0.473767218
593.999,1697,0.473767218
594.009,2850,0.473767218
594.011,2074,0.473767218
594.024,2098,0.473767218
594.07,2297,0.473767218
594.099,1955,0.473767218
594.113,1035,0.473767218
594.142,2134,0.473767218
594.146,2270,0.473767218
594.151,2445,0.473767218
594.166,2648,0.473767218
594.185,1720,0.495496075
594.207,1905,0.473767218
594.219,2251,0.473767218
594.292,2364,0.473767218
594.339,1382,0.473767218
594.371,2908,0.473767218
594.401,1568,0.473767218
594.417,1469,0.473767218
594.425,2694,0.473767218
594.429,1711,0.473767218
594.499,2824,0.473767218
594.593,2637,0.473767218
594.611,1162,0.473767218
594.615,2142,0.431964193
594.674,2343,0.473767218
594.678,2173,0.473767218
594.68,2031,0.473767218
594.765,2130,0.473767218
594.769,2921,0.473767218
594.777,2898,0.473767218
594.781,1214,0.473767218
594.819,2887,0.473767218
594.829,1712,0.473767218
594.838,2165,0.473767218
594.908,2293,0.473767218
594.91,1438,0.473767218
594.932,2746,0.473767218
594.933,2945,0.473767218
594.934,2012,0.473767218
594.954,2269,0.473767218
594.979,2192,0.473767218
594.982,2133,0.473767218
595.009,1274,0.473767218
595.019,1723.5,0.473767218
595.024,2156,0.473767218
595.045,1968,0.473767218
595.057,2807,0.473767218
595.06,1653,0.473767218
595.083,2460,0.473767218
595.088,2591,0.473767218
595.092,2873,0.473767218
595.143,1801,0.473767218
595.171,2664,0.473767218
595.176,2717,0.473767218
595.219,1435,0.982274866
595.22,2420,0.473767218
595.221,2787,0.473767218
595.258,1349,0.473767218
595.267,2634,0.817957934
595.313,1406,0.473767218
595.338,1851,0.473767218
595.353,2902,0.473767218
595.433,1844,0.473767218
595.435,2364.5,0.489400471
595.545,2091,0.473767218
595.591,1718,0.473767218
595.595,2065,0.473767218
595.618,2157,0.473767218
595.699,2354,0.473767218
595.722,2646,0.473767218
595.769,2599,0.473767218
595.786,2146,0.567792227
595.792,2143,0.473767218
595.816,2838,0.473767218
595.874,2557,0.473767218
595.879,1572.5,0.473767218
595.939,1554,0.473767218
595.967,2088,0.447678459
595.992,2706,0.473767218
595.996,1348,0.473767218
596.017,1864,0.473767218
596.032,1992,0.473767218
596.058,2052,0.473767218
596.092,2967,0.843695179
596.096,2536,0.473767218
596.166,1536,0.473767218
596.283,1752,0.473767218
596.297,1506,0.743325356
596.321,2473,0.473767218
596.403,2920,0.473767218
596.442,1459,0.473767218
596.517,2112,0.473767218
596.536,2126,0.473767218
596.537,1099,0.473767218
596.538,1194,0.750062423
596.539,1326,0.473767218
596.586,873,0.691686484
596.615,1271,0.473767218
596.627,2817,0.473767218
596.65,1331,0.473767218
596.701,2362,0.473767218
596.719,2018,0.473767218
596.727,1606,0.473767218
596.757,1103,0.473767218
596.819,1345,0.473767218
596.829,2468,0.473767218
596.86,1654,0.473767218
596.899,2030,0.473767218
596.924,2114.5,0.473767218
596.979,2916,0.473767218
596.981,2904,0.473767218
597.004,2195,0.473767218
597.007,2446,0.473767218
597.027,2928,0.473767218
597.047,2287,0.473767218
597.225,2691,0.473767218
597.259,1486,0.473767218
597.285,1599,0.473767218
597.307,1079,0.473767218
597.364,2680,0.473767218
597.377,2204,0.473767218
597.386,1179,0.473767218
597.413,2301,0.473767218
597.419,1436,0.750062423
597.422,1659,0.473767218
597.47,1999,0.473767218
597.539,1958,0.473767218
597.542,1166,0.473767218
597.585,2991,0.473767218
597.599,2299,0.473767218
597.607,2278,0.473767218
597.614,2586,0.473767218
597.656,1990,0.473767218
597.674,1125,0.473767218
597.689,1175,0.473767218
597.749,2218,0.473767218
597.761,2062,0.473767218
597.77,2492,0.473767218
597.774,2758,0.473767218
597.779,2910,0.473767218
597.794,1310,0.473767218
597.823,2969,0.473767218
597.858,2009,0.473767218
597.868,2488,0.473767218
597.87,2595,0.473767218
597.905,1473,0.473767218
597.939,2225,0.473767218
597.961,1433,0.473767218
597.978,1430,0.473767218
598.058,1795,0.473767218
598.059,1250,0.473767218
598.082,2089,0.473767218
598.16,2326,0.473767218
598.179,1195,0.473767218
598.189,2971,0.473767218
598.203,1255,0.473767218
598.21,1907,0.473767218
598.258,1791,0.473767218
598.328,2212,0.473767218
598.348,1139,0.473767218
598.419,2434,0.473767218
598.429,994,0.473767218
598.447,1482,0.473767218
598.499,996,0.473767218
598.5,2903,0.473767218
598.51,2534,0.473767218
598.536,1773,0.907908187
598.55,2119,0.473767218
598.555,1965,0.473767218
598.559,2989,0.473767218
598.581,1521,0.473767218
598.599,2672,0.473767218
598.643,2163,0.473767218
598.699,1832,0.473767218
598.737,2926,0.473767218
598.779,2835,0.473767218
598.819,1825,0.851393563
598.826,2858,0.473767218
598.908,1574,0.473767218
598.938,2503,0.473767218
598.998,1841,0.473767218
599.019,2770,0.473767218
599.059,1677,0.473767218
599.141,2859,0.473767218
599.149,1148,0.473767218
599.166,2213,0.473767218
599.22,1160,0.473767218
599.233,1496,0.473767218
599.244,2274,0.473767218
599.279,1488,0.473767218
599.286,2233,0.473767218
599.445,1276,0.473767218
599.526,2315,0.473767218
599.551,2044,0.473767218
599.58,1656,0.473767218
599.689,1202,0.473767218
599.735,2678,0.473767218
599.752,1189,0.473767218
599.83,1690,0.473767218
599.854,2673,0.473767218
599.871,1634,0.473767218
599.88,2639,0.473767218
599.909,2564,0.473767218
599.998,2289,0.473767218
600.052,2666,0.473767218
600.056,2002,0.473767218
600.082,1810,0.473767218
600.139,2660,0.473767218
600.179,1557,0.473767218
600.346,2855,0.473767218
600.382,2891,0.473767218
600.39,1904,0.473767218
600.427,1025,0.174085177
600.442,1513,0.473767218
600.477,1245,0.473767218
600.508,2990,0.473767218
600.517,2432,0.473767218
600.532,1849,0.473767218
600.537,2810,0.473767218
600.599,2066,0.473767218
600.6,2814,0.868701018
600.686,1650,0.473767218
600.775,1453,0.7870298
600.778,1417,0.473767218
600.826,929,0.473767218
600.905,2465,0.473767218
600.907,2781,0.473767218
601.01,1559,0.473767218
601.039,2562,0.473767218
601.11,2351,0.473767218
601.154,2839,0.473767218
601.209,2205,0.473767218
601.373,2613,0.473767218
601.4,2775,0.473767218
601.49,2934,0.473767218
601.742,2396,0.473767218
601.76,1647,0.473767218
601.859,2405,0.473767218
601.874,844,0.75331074
601.891,1084,0.473767218
601.919,1260,0.473767218
601.921,1204,0.886363636
601.93,1173,0.473767218
601.974,1001,0.473767218
602.041,1996,0.473767218
602.076,2504,0.473767218
602.099,1898,0.473767218
602.135,2389,0.473767218
602.173,2469,0.473767218
602.203,2692,0.447678459
602.257,1890,0.473767218
602.281,2532,0.473767218
602.375,1953,0.473767218
602.386,2129,0.473767218
602.419,1112,0.843695179
602.509,1869,0.473767218
602.54,1657,0.473767218
602.651,2959,0.473767218
602.678,2461,0.526232782
602.8,2464,0.473767218
602.948,2961,0.473767218
602.966,1790,0.473767218
602.993,2087,0.473767218
603.125,963,0.473767218
603.222,2633,0.473767218
603.287,1686,0.473767218
603.293,2836,0.473767218
603.343,2049,0.473767218
603.36,2394,0.473767218
603.486,2234,0.473767218
603.516,1816,0.473767218
603.534,1161,0.473767218
603.607,2039,0.473767218
603.61,2387,0.473767218
603.619,2227,0.473767218
603.648,2238,0.473767218
603.675,948,0.473767218
603.746,2545,0.473767218
603.925,2244,0.473767218
603.987,2127,0.473767218
604.005,1703,0.473767218
604.059,1635,0.473767218
604.257,2596,0.473767218
604.37,1724,0.473767218
604.403,2528,0.473767218
604.414,2985,0.473767218
604.439,2986,0.473767218
604.44,989,0.473767218
604.464,1804,0.473767218
604.546,1237,0.473767218
604.719,1643,0.473767218
604.735,1086,0.473767218
604.875,1935,0.473767218
604.901,2655,0.473767218
604.902,2607,0.473767218
605.027,2057,0.473767218
605.032,1324,0.473767218
605.036,1878,0.473767218
605.096,2375,0.473767218
605.143,1936,0.473767218
605.166,2952,0.473767218
605.321,2252,0.473767218
605.455,2292,0.473767218
605.474,1398,0.473767218
605.499,2322,0.473767218
605.518,1867,0.473767218
605.638,2918,0.473767218
605.698,1842,0.473767218
605.797,2585,0.692378612
605.806,2665,0.473767218
605.931,2185,0.473767218
605.936,1553,0.473767218
605.938,2832,0.473767218
605.955,949,0.473767218
605.974,2467,0.473767218
605.995,2235,0.473767218
606.066,1601,0.473767218
606.134,2236,0.473767218
606.179,2340,0.473767218
606.186,1737,0.473767218
606.254,2290,0.473767218
606.47,2478,0.473767218
606.501,2682,0.473767218
606.546,2404,0.473767218
606.579,2318,0.473767218
606.708,2593,0.473767218
606.873,1829,0.473767218
606.941,1745,0.473767218
606.973,1505,0.473767218
607.1,2627,0.473767218
607.224,1116,0.875348055
607.388,2870,0.473767218
607.484,1572,0.913360035
607.539,2240,0.473767218
607.555,921,0.787221147
607.619,1984,0.473767218
607.68,2894,0.473767218
607.773,2268,0.473767218
607.962,2827,0.473767218
608.062,1991,0.473767218
608.071,1679,0.473767218
608.51,2778,0.473767218
608.544,2802,0.473767218
608.646,2844,0.473767218
608.708,1685,0.473767218
608.859,1636,0.473767218
608.961,2345,0.608643369
609.043,2046,0.473767218
609.353,2501,0.473767218
609.657,1826,0.473767218
609.658,2784,0.473767218
609.694,2363,0.473767218
609.73,1919,0.473767218
609.775,2005,0.473767218
609.776,2476,0.473767218
609.901,1807,0.473767218
610.03,2472,0.473767218
610.036,2285,0.494142124
610.062,1063,0.473767218
610.157,1797,0.473767218
610.186,2771,0.473767218
610.22,2782,0.473767218
610.329,1129,0.473767218
610.443,2745,0.473767218
610.481,2932,0.421874598
610.749,2000,0.473767218
610.751,2029,0.473767218
610.759,1230,0.473767218
610.827,2064,0.473767218
610.856,1423,0.473767218
610.863,1613,0.234275059
610.954,925,0.5
611.063,1963,0.473767218
611.114,2416,0.473767218
611.438,1451,0.473767218
611.486,2773,0.473767218
611.572,2004,0.473767218
611.595,1591,0.473767218
611.618,1530,0.473767218
611.677,1479,0.473767218
611.687,2997,0.473767218
611.689,1167,0.473767218
611.703,1880,0.473767218
611.908,2518,0.473767218
612.061,2743,0.473767218
612.144,1695,0.473767218
612.374,2565,0.473767218
612.404,2601,0.473767218
612.419,2625,0.473767218
612.433,2111,0.473767218
612.437,2693,0.473767218
612.456,1675,0.473767218
612.498,1409,0.473767218
612.579,1037,0.843695179
612.594,2207,0.937783982
612.661,1952,0.473767218
612.669,2975,0.473767218
612.686,1019,0.473767218
612.743,1460,0.473767218
612.773,2128,0.473767218
612.907,1933,0.473767218
612.918,1339,0.473767218
612.988,2818,0.473767218
613.305,2331,0.473767218
613.364,2382,0.473767218
613.517,2972,0.473767218
613.705,1694,0.473767218
613.847,1542,0.473767218
613.851,1603,0.473767218
613.943,1077,0.499734416
613.999,2675,0.473767218
614.037,1632,0.875
614.055,1107,0.473767218
614.105,1205,0.473767218
614.113,1164,0.473767218
614.14,1545,0.473767218
614.227,895,0.955688927
614.27,791,0.988841701
614.403,2265,0.843695179
614.459,955,0.473767218
614.5,2150,0.473767218
614.601,1789,0.473767218
614.64,2136,0.473767218
615.179,2062.5,0.473767218
615.193,2695,0.473767218
615.347,1796,0.473767218
615.354,2702,0.473767218
615.36,2730,0.473767218
615.375,2683,0.960736108
615.415,2671,0.918297265
615.502,1064,0.473767218
615.505,1794,0.473767218
615.528,2554,0.92445009
615.751,1305,0.473767218
615.806,1442,0.473767218
615.892,1267,0.447678459
615.907,1297,0.473767218
615.909,1366,0.473767218
616.059,2395,0.473767218
616.098,2957,0.473767218
616.141,1416,0.473767218
616.353,2437,0.473767218
616.368,2019,0.473767218
616.39,1071,0.473767218
616.534,2402,0.473767218
616.739,2822,0.473767218
616.837,1727,0.473767218
616.893,2024,0.473767218
617.088,1374,0.473767218
617.099,1122,0.473767218
617.216,2766,0.473767218
617.345,2560,0.473767218
617.359,2786,0.473767218
617.416,2821,0.5
617.439,2965,0.473767218
617.443,1971,0.473767218
617.491,1403,0.473767218
617.577,1782,0.473767218
617.672,2256,0.473767218
617.742,1590,0.651950319
618.067,2439,0.473767218
618.106,2847,0.473767218
618.313,2433,0.473767218
618.324,2927,0.473767218
618.816,946,0.473767218
618.825,2813,0.473767218
618.875,1663,0.473767218
618.999,2785,0.876927012
619.089,2030,0.473767218
619.166,1981,0.473767218
619.179,2507,0.473767218
619.394,810,0.999863316
619.591,2324,0.473767218
619.734,2869,0.473767218
619.791,2659,0.473767218
619.877,2148,0.473767218
620.073,1751,0.473767218
620.101,2059,0.473767218
620.14,1190,0.473767218
620.142,1098,0.473767218
620.161,2169,0.473767218
620.179,1646,0.532766022
620.249,1177,0.473767218
620.335,2441,0.5
620.413,2306,0.473767218
620.418,1977,0.473767218
620.423,2939,0.843695179
620.502,2341,0.473767218
620.572,2413,0.725391613
620.646,2453,0.473767218
620.721,1404,0.473767218
620.795,1665,0.473767218
620.859,1232,0.473767218
620.872,1093,0.473767218
620.971,1362,0.473767218
620.997,2271,0.473767218
621.001,1318,0.473767218
621.019,1493,0.473767218
621.101,2764,0.473767218
621.299,2878,0.473767218
621.354,2253,0.473767218
621.474,1248,0.473767218
621.539,1885,0.180979391
621.563,1065,0.473767218
621.701,1264,0.473767218
621.837,2924,0.473767218
622.049,2936,0.473767218
622.074,1870,0.473767218
622.3,1364,0.473767218
622.475,1666,0.473767218
622.619,1592,0.473767218
622.668,2266,0.949932263
622.825,1897,0.473767218
623.017,1903,0.473767218
623.04,1588,0.473767218
623.106,1723,0.473767218
623.339,1143,0.473767218
623.485,1951,0.804137823
623.568,2830,0.473767218
623.602,1578,0.812131695
623.67,1114,0.473767218
623.681,2888,0.473767218
623.777,1566,0.473767218
623.906,1811,0.473767218
624.179,1986,0.473767218
624.195,1667,0.473767218
624.38,1872,0.473767218
624.459,2970,0.473767218
624.579,1750,0.421874598
624.587,964,0.473767218
624.664,1401,0.473767218
624.731,2356,0.395015403
624.838,1447,0.473767218
624.856,1393,0.473767218
624.866,2075,0.473767218
624.877,2232,0.473767218
624.969,1857,0.843695179
625.006,1443,0.473767218
625.132,2226,0.473767218
625.339,1101,0.473767218
625.362,1820,0.473767218
625.397,2021,0.473767218
625.476,1954,0.473767218
625.625,1154,0.473767218
625.694,2892,0.473767218
625.81,2438,0.473767218
625.859,1649,0.473767218
625.991,1943,0.473767218
626.035,1668,0.473767218
626.093,2159,0.473767218
626.222,2992,0.473767218
626.288,2296,0.473767218
626.302,1812,0.473767218
626.464,1595,0.870362069
626.577,1485,0.999704653
627.019,2080,0.833333333
627.056,2670,0.473767218
627.188,1376,0.473767218
627.338,1066,0.473767218
627.36,2280,0.473767218
627.419,2574,0.473767218
627.47,1541,0.473767218
627.502,2570,0.473767218
627.541,981,0.473767218
627.558,2951,0.473767218
627.631,950,0.473767218
627.643,1369,0.473767218
627.74,2350,0.473767218
627.856,2525,0.473767218
627.858,2346,0.473767218
627.913,1831,0.473767218
627.937,1696,0.473767218
627.965,2447,0.473767218
628.008,2086,0.473767218
628.029,2624,0.435381663
628.051,2370,0.473767218
628.172,2480,0.473767218
628.308,2979,0.473767218
628.381,1385,0.473767218
628.395,1669,0.473767218
628.444,2374,0.473767218
628.629,1658,0.473767218
628.752,1384,0.473767218
628.762,1183,0.473767218
629.109,1296,0.473767218
629.18,2003,0.473767218
629.235,2335,0.833949085
629.241,2594,0.473767218
629.375,786,0.942030162
629.411,1128,0.473767218
629.489,1060,0.473767218
629.532,2257.5,0.565233464
629.659,1153,0.473767218
629.806,1970,0.766946771
629.939,947,0.473767218
629.944,1234,0.091954023
629.963,2006,0.473767218
629.995,967,0.473767218
629.999,2737,0.473767218
630.199,2645,0.473767218
630.232,2623,0.473767218
630.259,1192,0.473767218
630.299,2656,0.473767218
630.315,1670,0.473767218
630.411,1620,0.473767218
630.464,2872,0.989896664
630.477,2410,0.473767218
630.53,2901,0.473767218
630.623,1147,0.473767218
630.659,2174,0.473767218
630.729,2863,0.473767218
630.979,1885.5,0.473767218
631.402,2118,0.473767218
631.478,2152,0.5
631.509,2736,0.473767218
631.749,1532,0.473767218
631.806,1445,0.473767218
631.942,2323,0.473767218
632.099,990,0.473767218
632.139,1353,0.729795391
632.185,1330,0.473767218
632.348,1975,0.473767218
632.38,1808,0.473767218
632.561,1146,0.473767218
632.564,2223,0.473767218
632.579,2960,0.986966928
632.642,1157,0.473767218
632.659,1426,0.473767218
632.671,1540,0.769230769
632.787,2502,0.473767218
632.793,970,0.473767218
632.909,2708,0.998737515
633.059,1377,0.473767218
633.114,1598,0.473767218
633.144,1806,0.473767218
633.227,1902,0.473767218
633.262,2513,0.815486345
633.316,1515,0.473767218
633.325,1061,0.473767218
633.465,2407,0.473767218
633.538,1417,0.473767218
633.596,1964,0.473767218
633.639,2744,0.473767218
633.801,2388,0.473767218
633.994,2837,0.473767218
634.079,1368,0.473767218
634.114,2669,0.473767218
634.434,2215,0.473767218
634.441,942,0.473767218
634.447,2710,0.473767218
634.624,1131,0.473767218
634.884,1067,0.473767218
634.912,2804,0.473767218
634.955,951,0.473767218
635.105,2272,0.473767218
635.111,2597,0.473767218
635.113,1511,0.473767218
635.118,2583,0.473767218
635.206,2667,0.473767218
635.215,1265,0.473767218
635.365,1338,0.473767218
635.414,1767,0.473767218
635.528,2310,0.473767218
635.679,1615,0.473767218
635.721,2516,0.90828462
635.872,2337,0.473767218
635.899,2719,0.473767218
635.959,2579,0.708661077
635.982,1163,0.473767218
635.999,2752,0.473767218
636.278,2349,0.473767218
636.298,2754,0.473767218
636.326,2612,0.473767218
636.543,2147,0.473767218
636.818,1343,0.231687931
637.019,2369,0.473767218
637.033,1090,0.5
637.229,2603,0.473767218
637.509,1976,0.473767218
637.547,1155,0.473767218
637.581,2489,0.473767218
637.618,1494,0.473767218
637.941,1678,0.473767218
637.946,1938,0.473767218
637.99,1547,0.473767218
638.098,1358,0.473767218
638.386,2740,0.244639712
638.462,2889,0.473767218
638.487,928,0.473767218
638.552,2175,0.473767218
638.681,1048,0.473767218
638.859,1360,0.473767218
639.155,2138,0.473767218
639.317,2462,0.973085666
640.005,1220,0.944211129
640.531,1069,0.447678459
640.565,1560,0.473767218
640.67,2734,0.473767218
640.746,1270,0.944211129
640.829,2475,0.473767218
640.863,2459,0.124421446
640.961,1609,0.473767218
641.004,1118,0.473767218
641.009,2164,0.473767218
641.154,1115,0.473767218
641.163,2499,0.473767218
641.211,2749,0.473767218
641.288,1268.5,0.997810488
641.384,1837,0.694338608
641.392,1249,0.473767218
641.68,1350,0.473767218
641.741,1682,0.473767218
642.159,1781,0.8401562
642.205,2202,0.997810488
642.312,979,0.473767218
642.566,1551,0.473767218
642.691,1700,0.473767218
642.7,2791,0.683901497
642.744,2192,0.473767218
642.75,1391,0.868421053
642.858,1379,0.473767218
643.009,2034,0.473767218
643.169,2677,0.473767218
643.226,1223,0.944211129
643.253,952,0.473767218
643.339,1444,0.486883609
643.376,1182,0.473767218
643.524,1993,0.824793258
643.526,2026,0.473767218
643.539,1736,0.719444444
643.578,1149,0.473767218
643.583,1607,0.473767218
643.605,1422,0.473767218
643.608,2756,0.473767218
643.62,1729,0.944211129
643.628,2463,0.473767218
643.631,2866,0.944211129
643.807,1749,0.473767218
643.928,2716,0.936947868
643.969,2038,0.473767218
643.982,2760,0.473767218
644.016,2025,0.473767218
644.057,2023,0.473767218
644.142,1480,0.572742195
644.387,1361,0.473767218
644.409,2033,0.944211129
644.501,1137,0.473767218
644.554,2398,0.473767218
644.629,1277,0.473767218
644.962,2968,0.473767218
644.97,2041,0.473767218
645.299,2993,0.421874598
645.515,1537,0.473767218
645.663,2798,0.473767218
645.739,1390,0.473767218
645.821,957,0.473767218
645.866,2935,0.473767218
645.89,2519,0.473767218
646.049,1206,0.473767218
646.183,1589,0.473767218
646.234,1070,0.473767218
646.386,1994,0.473767218
646.465,1716,0.473767218
646.484,1500,0.473767218
646.511,1263,0.473767218
646.577,2010,0.473767218
646.589,2334,0.350725165
646.629,1571,0.473767218
646.64,1144,0.473767218
646.665,1136,0.473767218
646.684,1775,0.473767218
646.714,1100,0.473767218
646.877,1489,0.473767218
646.978,1623,0.473767218
647.097,2114,0.473767218
647.111,2805,0.473767218
647.141,2911,0.473767218
647.227,2505,0.473767218
647.551,1926,0.473767218
647.695,926,0.473767218
647.799,2861,0.473767218
647.817,1333,0.473767218
647.899,1013,0.473767218
647.995,2882,0.473767218
648.015,2172,0.473767218
648.28,1181,0.473767218
648.432,1763,0.473767218
648.563,1508,0.473767218
648.617,1618,0.473767218
648.868,1275,0.53640514
649.061,1631,0.473767218
649.389,1015,0.473767218
649.533,2647,0.473767218
649.665,1044,0.473767218
649.835,1219,0.5
650.103,1998,0.473767218
650.399,1354,0.473767218
650.479,975,0.473767218
650.692,995,0.739543884
650.699,1676,0.473767218
650.849,1213,0.473767218
650.968,1730,0.473767218
651.059,1558,0.473767218
651.215,1201,0.473767218
651.339,2820,0.473767218
651.42,1562,0.473767218
651.423,2428,0.473767218
651.497,2391,0.473767218
651.513,1004,0.473767218
651.647,2715,0.473767218
651.66,1006,0.843695179
651.796,1894,0.473767218
651.831,2236,0.473767218
652.121,2883,0.753756385
652.24,2981,0.473767218
652.294,2145,0.473767218
652.395,2291,0.473767218
652.416,2427,0.473767218
652.807,2196,0.473767218
652.887,1186,0.473767218
652.892,2641,0.473767218
653.019,2767,0.473767218
653.404,2631,0.473767218
653.422,1062,0.473767218
653.792,1484,0.473767218
653.942,1000,0.473767218
653.971,2411,0.473767218
654.185,1514,0.473767218
654.328,1722,0.473767218
654.344,1295,0.473767218
654.767,2893,0.354174514
654.834,1533,0.473767218
654.89,1073,0.473767218
655.067,2735,0.473767218
655.234,1018,0.473767218
655.331,1478,0.473767218
655.383,1850,0.759822786
655.525,1787,0.473767218
655.549,2479,0.473767218
655.678,945,0.473767218
655.854,2079,0.473767218
655.957,2131,0.473767218
655.996,2027,0.473767218
656.098,2980,0.473767218
656.109,1111,0.473767218
656.177,1715,0.473767218
656.261,2186,0.473767218
656.318,1159,0.473767218
656.42,1020,0.473767218
656.531,1091,0.473767218
656.587,2249,0.473767218
656.599,1793,0.473767218
656.855,1145,0.473767218
657.04,2531,0.473767218
657.304,1828,0.473767218
657.358,1320,0.473767218
657.537,2829,0.473767218
657.579,2615,0.473767218
657.625,2191,0.473767218
657.931,1389,0.473767218
658.039,2020,0.473767218
658.101,2357,0.473767218
658.154,2713,0.308339851
658.172,1490,0.473767218
658.181,2983,0.473767218
658.242,2721,0.473767218
658.292,2943,0.473767218
658.293,1030,0.473767218
658.302,2723,0.473767218
658.539,2885,0.473767218
658.553,1893,0.473767218
658.574,2862,0.473767218
658.714,1292,0.571230124
658.727,1555,0.473767218
658.869,1246.5,0.473767218
659.026,2793,0.843695179
659.037,2679,0.473767218
659.047,2914,0.473767218
659.059,2358,0.473767218
659.159,2551,0.473767218
659.163,2194,0.976573789
659.239,2868,0.473767218
659.322,1222,0.473767218
659.419,973,0.473767218
659.433,1413,0.473767218
659.49,2707,0.473767218
659.505,1392,0.473767218
659.539,992,0.473767218
659.573,1068,0.473767218
659.602,1208,0.473767218
659.78,2154,0.875
659.806,1323,0.473767218
659.895,961,0.473767218
660.132,2550,0.473767218
660.326,1995,0.473767218
660.341,924,0.473767218
660.372,2999,0.473767218
660.381,2397,0.473767218
660.399,1432,0.473767218
660.61,2900,0.473767218
660.612,1375,0.473767218
660.84,2651,0.473767218
661.014,1813,0.473767218
661.019,1262,0.921975174
661.031,2220,0.473767218
661.059,1873,0.473767218
661.086,2076,0.633982372
661.14,2496,0.473767218
661.205,2676,0.985323937
661.364,1096,0.473767218
661.634,1475,0.744649937
661.65,1671,0.601921001
661.735,1410,0.473767218
661.795,1932,0.473767218
662.039,1698,0.473767218
662.124,2685,0.473767218
662.227,933,0.473767218
662.338,1744,0.473767218
662.339,2372,0.473767218
662.491,2747,0.875
662.727,2273,0.473767218
662.822,2182,0.473767218
663.066,1317,0.473767218
663.273,2303,0.473767218
663.599,2264,0.473767218
663.745,1895,0.473767218
663.75,1854,0.473767218
663.802,1224,0.473767218
663.992,1835,0.473767218
664.014,1242,0.633982372
664.13,922,0.473767218
664.259,2284,0.473767218
664.287,1855,0.473767218
664.321,914,0.777450194
664.623,2523,0.473767218
